SITE_ID,DATE_TIME,ALBEDO_FLAG,COSMOS_VWC_FLAG,COSMOS_VWC_NO_SNOW_FLAG,CTS_EST_CRNS_FLAG,CTS_EST_SNOWFOX_FLAG,CTS_MOD_CORR_FLAG,CTS_SNOWFOX_CORR_FLAG,D86_1M_FLAG,D86_5M_FLAG,D86_25M_FLAG,D86_75M_FLAG,D86_150M_FLAG,D86_200M_FLAG,EFF_DEPTH_FLAG,G1_FLAG,G2_FLAG,LWIN_FLAG,LWOUT_FLAG,MSLP_FLAG,PA_FLAG,PE_FLAG,PRECIP_FLAG,PRECIP_RAINE_FLAG,PRECIP_TIPPING_FLAG,Q_FLAG,RH_FLAG,RN_FLAG,SMI_FLAG,SNOW_FLAG,SNOWD_DISTANCE_COR_FLAG,STP_TSOIL2_FLAG,STP_TSOIL5_FLAG,STP_TSOIL10_FLAG,STP_TSOIL20_FLAG,STP_TSOIL50_FLAG,SWE_CRNS_FLAG,SWE_SNOWFOX_FLAG,SWIN_FLAG,SWOUT_FLAG,TA_FLAG,TA_MAX_FLAG,TA_MIN_FLAG,TDT1_TSOIL_FLAG,TDT2_TSOIL_FLAG,TDT3_TSOIL_FLAG,TDT4_TSOIL_FLAG,TDT5_TSOIL_FLAG,TDT6_TSOIL_FLAG,TDT7_TSOIL_FLAG,TDT8_TSOIL_FLAG,TDT9_TSOIL_FLAG,TDT10_TSOIL_FLAG,TDT1_VWC_FLAG,TDT2_VWC_FLAG,TDT3_VWC_FLAG,TDT4_VWC_FLAG,TDT5_VWC_FLAG,TDT6_VWC_FLAG,TDT7_VWC_FLAG,TDT8_VWC_FLAG,TDT9_VWC_FLAG,TDT10_VWC_FLAG,WD_FLAG,WS_FLAG,SIGMA_SWE_CRNS_FLAG,SIGMA_SWE_SNOWFOX_FLAG
SHEEP,11-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,12-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,13-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,14-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,15-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,16-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,M,,,,
SHEEP,17-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,M,,,,
SHEEP,18-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,M,,M,M,,,,,,M,,,,
SHEEP,19-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,M,,M,M,,,,,,M,,,,
SHEEP,20-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,M,M,M,M,,,,,,M,,,,
SHEEP,21-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,M,,,,
SHEEP,22-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,23-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,24-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,25-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,26-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,27-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,28-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,29-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,30-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,31-JAN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,01-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,02-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,M,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,03-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,04-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,05-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,06-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,07-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,08-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,09-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,10-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,11-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,12-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,13-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,14-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,E,,,M,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,15-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,16-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,17-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,E,,,M,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,18-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,19-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,20-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,21-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,22-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,23-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,24-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,25-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,26-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,27-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,28-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,E,,,M,,,,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,29-FEB-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,01-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,02-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,03-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,04-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,05-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,06-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,07-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,08-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,09-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,10-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,11-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,12-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,13-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,14-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,15-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,16-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,17-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,18-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,19-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,20-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,21-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,22-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,23-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,24-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,25-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,26-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,27-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,28-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,29-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,30-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,31-MAR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,01-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,02-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,03-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,04-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,M,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,05-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,06-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,07-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,08-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,M,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,09-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,10-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,M,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,11-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,12-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,13-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,14-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,15-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,16-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,17-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,18-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,19-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,20-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,21-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,22-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,23-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,24-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,25-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,26-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,27-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,28-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,29-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,30-APR-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,01-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,02-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,03-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,04-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,05-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,06-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,07-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,08-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,09-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,10-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,11-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,12-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,13-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,14-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,15-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,16-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,17-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,18-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,19-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,20-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,21-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,22-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,23-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,24-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,25-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,26-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,27-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,28-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,29-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,30-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,31-MAY-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEEP,01-JUN-24 00.00.00,,,,,,,M,,,,,,,,E,E,,,,,E,,,,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
