TIMESERIES_ID,TIMESERIES_DEF,PARAMETER_ID
COSMOS-HADLW-TDT2_TSOIL_1DAY_PROCESSED,TDT2_TSOIL_1DAY_PROCESSED,TEMP_SOIL_10
COSMOS-HADLW-TDT3_TSOIL_1DAY_PROCESSED,TDT3_TSOIL_1DAY_PROCESSED,TEMP_SOIL_5
COSMOS-HADLW-TDT4_TSOIL_1DAY_PROCESSED,TDT4_TSOIL_1DAY_PROCESSED,TEMP_SOIL_5
COSMOS-HADLW-TDT5_TSOIL_1DAY_PROCESSED,TDT5_TSOIL_1DAY_PROCESSED,TEMP_SOIL_15
COSMOS-HADLW-TDT6_TSOIL_1DAY_PROCESSED,TDT6_TSOIL_1DAY_PROCESSED,TEMP_SOIL_15
COSMOS-HADLW-TDT7_TSOIL_1DAY_PROCESSED,TDT7_TSOIL_1DAY_PROCESSED,TEMP_SOIL_25
COSMOS-HADLW-TDT8_TSOIL_1DAY_PROCESSED,TDT8_TSOIL_1DAY_PROCESSED,TEMP_SOIL_25
COSMOS-HADLW-TDT9_TSOIL_1DAY_PROCESSED,TDT9_TSOIL_1DAY_PROCESSED,TEMP_SOIL_50
COSMOS-HADLW-TDT10_TSOIL_1DAY_PROCESSED,TDT10_TSOIL_1DAY_PROCESSED,TEMP_SOIL_50
COSMOS-HADLW-TDT1_VWC_1DAY_PROCESSED,TDT1_VWC_1DAY_PROCESSED,VWC_SOIL_10
COSMOS-HADLW-TDT2_VWC_1DAY_PROCESSED,TDT2_VWC_1DAY_PROCESSED,VWC_SOIL_10
COSMOS-HADLW-TDT3_VWC_1DAY_PROCESSED,TDT3_VWC_1DAY_PROCESSED,VWC_SOIL_5
COSMOS-HADLW-TDT4_VWC_1DAY_PROCESSED,TDT4_VWC_1DAY_PROCESSED,VWC_SOIL_5
COSMOS-HADLW-TDT5_VWC_1DAY_PROCESSED,TDT5_VWC_1DAY_PROCESSED,VWC_SOIL_15
COSMOS-HADLW-TDT6_VWC_1DAY_PROCESSED,TDT6_VWC_1DAY_PROCESSED,VWC_SOIL_15
COSMOS-HADLW-TDT7_VWC_1DAY_PROCESSED,TDT7_VWC_1DAY_PROCESSED,VWC_SOIL_25
COSMOS-HADLW-TDT8_VWC_1DAY_PROCESSED,TDT8_VWC_1DAY_PROCESSED,VWC_SOIL_25
COSMOS-HADLW-TDT9_VWC_1DAY_PROCESSED,TDT9_VWC_1DAY_PROCESSED,VWC_SOIL_50
COSMOS-HADLW-TDT10_VWC_1DAY_PROCESSED,TDT10_VWC_1DAY_PROCESSED,VWC_SOIL_50
COSMOS-HADLW-CTS_EST_CRNS_1HOUR_PROCESSED,CTS_EST_CRNS_1HOUR_PROCESSED,CTS
COSMOS-HADLW-SWE_CRNS_1HOUR_PROCESSED,SWE_CRNS_1HOUR_PROCESSED,SWE
COSMOS-HADLW-SIGMA_SWE_CRNS_1HOUR_PROCESSED,SIGMA_SWE_CRNS_1HOUR_PROCESSED,UNCERTAINTY
COSMOS-HADLW-EFF_DEPTH_1HOUR_PROCESSED,EFF_DEPTH_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-HADLW-PA_1HOUR_PROCESSED,PA_1HOUR_PROCESSED,PA
COSMOS-HADLW-Q_1HOUR_PROCESSED,Q_1HOUR_PROCESSED,Q
COSMOS-HADLW-CTS_MOD_1HOUR_PROCESSED,CTS_MOD_1HOUR_PROCESSED,CTS
COSMOS-HADLW-COSMOSFACTOR_PA_1HOUR_PROCESSED,COSMOSFACTOR_PA_1HOUR_PROCESSED,FACTOR_PA
COSMOS-HADLW-COSMOSFACTOR_INTEN_1HOUR_PROCESSED,COSMOSFACTOR_INTEN_1HOUR_PROCESSED,FACTOR_INTEN
COSMOS-HADLW-COSMOSFACTOR_Q_1HOUR_PROCESSED,COSMOSFACTOR_Q_1HOUR_PROCESSED,FACTOR_Q
COSMOS-HADLW-CTS_MOD_CORR_1HOUR_PROCESSED,CTS_MOD_CORR_1HOUR_PROCESSED,CTS
COSMOS-HADLW-COSMOS_VWC_1HOUR_PROCESSED,COSMOS_VWC_1HOUR_PROCESSED,VWC_CRNS
COSMOS-HADLW-D86_1MIN_1HOUR_PROCESSED,D86_1MIN_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-HADLW-D86_5M_1HOUR_PROCESSED,D86_5M_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-HADLW-D86_25M_1HOUR_PROCESSED,D86_25M_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-HADLW-D86_75M_1HOUR_PROCESSED,D86_75M_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-HADLW-D86_150M_1HOUR_PROCESSED,D86_150M_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-HADLW-D86_200M_1HOUR_PROCESSED,D86_200M_1HOUR_PROCESSED,EFF_DEPTH
COSMOS-HADLW-PE_1HOUR_PROCESSED,PE_1HOUR_PROCESSED,PE
COSMOS-HARTW-PRECIP_TIPPING_A_1MIN_RAW,PRECIP_TIPPING_A_1MIN_RAW,PRECIPITATION
COSMOS-HARTW-PRECIP_TIPPING_B_1MIN_RAW,PRECIP_TIPPING_B_1MIN_RAW,PRECIPITATION
COSMOS-HARTW-P_INTENSITY_RT_1MIN_RAW,P_INTENSITY_RT_1MIN_RAW,PRECIPITATION_INTEN
COSMOS-HARTW-P_ACCUMULATED_RT_NRT_1MIN_RAW,P_ACCUMULATED_RT_NRT_1MIN_RAW,PRECIPITATION
COSMOS-HARTW-PRECIP_1MIN_RAW,PRECIP_1MIN_RAW,PRECIPITATION
COSMOS-HARTW-P_ACCUMULATEDAL_NRT_1MIN_RAW,P_ACCUMULATEDAL_NRT_1MIN_RAW,PRECIPITATION
COSMOS-HARTW-BUCKET_LEVEL_1MIN_RAW,BUCKET_LEVEL_1MIN_RAW,BUCKET_LEVEL
COSMOS-HARTW-P_BUCKET_NRT_1MIN_RAW,P_BUCKET_NRT_1MIN_RAW,BUCKET_LEVEL
COSMOS-HARTW-P_LOADCELL_TEMP_1MIN_RAW,P_LOADCELL_TEMP_1MIN_RAW,TEMP_LOADCELL
COSMOS-HARTW-P_HEATING_STATUS_1MIN_RAW,P_HEATING_STATUS_1MIN_RAW,STATUS_P_HEATING
COSMOS-HARTW-P_STATUS_1MIN_RAW,P_STATUS_1MIN_RAW,STATUS_PLUVIO
COSMOS-HARTW-SWIN_MULT_30MIN_RAW,SWIN_MULT_30MIN_RAW,FACTOR_CALIB
COSMOS-HARTW-SWOUT_MULT_30MIN_RAW,SWOUT_MULT_30MIN_RAW,FACTOR_CALIB
COSMOS-HARTW-LWIN_MULT_30MIN_RAW,LWIN_MULT_30MIN_RAW,FACTOR_CALIB
COSMOS-HARTW-LWOUT_MULT_30MIN_RAW,LWOUT_MULT_30MIN_RAW,FACTOR_CALIB
COSMOS-HARTW-PRECIP_TIPPING_A_30MIN_RAW,PRECIP_TIPPING_A_30MIN_RAW,PRECIPITATION
COSMOS-HARTW-PRECIP_TIPPING_B_30MIN_RAW,PRECIP_TIPPING_B_30MIN_RAW,PRECIPITATION
COSMOS-HARTW-PRECIP_TIPPING2_30MIN_RAW,PRECIP_TIPPING2_30MIN_RAW,PRECIPITATION
COSMOS-HARTW-TBR_TIP_30MIN_RAW,TBR_TIP_30MIN_RAW,FACTOR_CALIB
COSMOS-HARTW-CTS_MOD_PERIOD_30MIN_RAW,CTS_MOD_PERIOD_30MIN_RAW,MEASURE_PERIOD
COSMOS-HARTW-CTS_MOD2_PERIOD_30MIN_RAW,CTS_MOD2_PERIOD_30MIN_RAW,MEASURE_PERIOD
COSMOS-HARTW-WM_NAN_COUNT_30MIN_RAW,WM_NAN_COUNT_30MIN_RAW,COUNT
COSMOS-HARTW-RH_INTERNAL_30MIN_RAW,RH_INTERNAL_30MIN_RAW,RH
COSMOS-HARTW-COV_TS_UZ_30MIN_RAW,COV_TS_UZ_30MIN_RAW,WS
COSMOS-HARTW-RHO_A_MEAN_30MIN_RAW,RHO_A_MEAN_30MIN_RAW,AIR_DENSITY
COSMOS-HARTW-E_SAT_MEAN_30MIN_RAW,E_SAT_MEAN_30MIN_RAW,VAPOUR_P
COSMOS-HARTW-METPAK_SAMPLES_30MIN_RAW,METPAK_SAMPLES_30MIN_RAW,SCANS_METPAK
COSMOS-HARTW-CTS_MOD_RH_30MIN_RAW,CTS_MOD_RH_30MIN_RAW,RH
COSMOS-HARTW-CTS_MOD_TEMP_30MIN_RAW,CTS_MOD_TEMP_30MIN_RAW,TEMP_CRNS
COSMOS-HARTW-CTS_MOD2_RH_30MIN_RAW,CTS_MOD2_RH_30MIN_RAW,RH
COSMOS-HARTW-CTS_MOD2_TEMP_30MIN_RAW,CTS_MOD2_TEMP_30MIN_RAW,TEMP_CRNS
COSMOS-HARTW-TDT1_VWC_30MIN_RAW,TDT1_VWC_30MIN_RAW,VWC_SOIL_10
COSMOS-HARTW-TDT1_TSOIL_30MIN_RAW,TDT1_TSOIL_30MIN_RAW,TEMP_SOIL_10
COSMOS-HARTW-TDT1_SOILPERM_30MIN_RAW,TDT1_SOILPERM_30MIN_RAW,PERM_10
COSMOS-HARTW-TDT1_SOILEC_30MIN_RAW,TDT1_SOILEC_30MIN_RAW,COND_10
COSMOS-HARTW-TDT2_VWC_30MIN_RAW,TDT2_VWC_30MIN_RAW,VWC_SOIL_10
COSMOS-HARTW-TDT2_TSOIL_30MIN_RAW,TDT2_TSOIL_30MIN_RAW,TEMP_SOIL_10
COSMOS-HARTW-TDT2_SOILPERM_30MIN_RAW,TDT2_SOILPERM_30MIN_RAW,PERM_10
COSMOS-HARTW-TDT2_SOILEC_30MIN_RAW,TDT2_SOILEC_30MIN_RAW,COND_10
COSMOS-HARTW-WD_30MIN_RAW,WD_30MIN_RAW,WD
COSMOS-HARTW-WD_STD_30MIN_RAW,WD_STD_30MIN_RAW,WD
COSMOS-HARTW-WS_30MIN_RAW,WS_30MIN_RAW,WS
COSMOS-HARTW-WS_STD_30MIN_RAW,WS_STD_30MIN_RAW,WS
COSMOS-HARTW-PA_30MIN_RAW,PA_30MIN_RAW,PA
COSMOS-HARTW-PA_STD_30MIN_RAW,PA_STD_30MIN_RAW,PA
COSMOS-HARTW-RH_30MIN_RAW,RH_30MIN_RAW,RH
COSMOS-HARTW-RH_STD_30MIN_RAW,RH_STD_30MIN_RAW,RH
COSMOS-HARTW-TA_30MIN_RAW,TA_30MIN_RAW,TEMP_AIR
COSMOS-HARTW-TA_STD_30MIN_RAW,TA_STD_30MIN_RAW,TEMP_AIR
COSMOS-HARTW-Q_30MIN_RAW,Q_30MIN_RAW,Q
COSMOS-HARTW-Q_STD_30MIN_RAW,Q_STD_30MIN_RAW,Q
COSMOS-HARTW-SWIN_30MIN_RAW,SWIN_30MIN_RAW,SWIN
COSMOS-HARTW-SWIN_STD_30MIN_RAW,SWIN_STD_30MIN_RAW,SWIN
COSMOS-HARTW-SWOUT_30MIN_RAW,SWOUT_30MIN_RAW,SWOUT
COSMOS-HARTW-SWOUT_STD_30MIN_RAW,SWOUT_STD_30MIN_RAW,SWOUT
COSMOS-HARTW-LWIN_UNC_30MIN_RAW,LWIN_UNC_30MIN_RAW,LWIN_UNC
COSMOS-HARTW-LWIN_UNC_STD_30MIN_RAW,LWIN_UNC_STD_30MIN_RAW,LWIN_UNC
COSMOS-HARTW-LWOUT_UNC_30MIN_RAW,LWOUT_UNC_30MIN_RAW,LWOUT_UNC
COSMOS-HARTW-LWOUT_UNC_STD_30MIN_RAW,LWOUT_UNC_STD_30MIN_RAW,LWOUT_UNC
COSMOS-HARTW-LWIN_30MIN_RAW,LWIN_30MIN_RAW,LWIN
COSMOS-HARTW-LWIN_STD_30MIN_RAW,LWIN_STD_30MIN_RAW,LWIN
COSMOS-HARTW-LWOUT_30MIN_RAW,LWOUT_30MIN_RAW,LWOUT
COSMOS-HARTW-LWOUT_STD_30MIN_RAW,LWOUT_STD_30MIN_RAW,LWOUT
COSMOS-HARTW-TNR01C_30MIN_RAW,TNR01C_30MIN_RAW,TEMP_RADIOMETER
COSMOS-HARTW-TNR01C_STD_30MIN_RAW,TNR01C_STD_30MIN_RAW,TEMP_RADIOMETER
COSMOS-HARTW-PRECIP_30MIN_RAW,PRECIP_30MIN_RAW,PRECIPITATION
COSMOS-HARTW-PRECIP_DIAG_30MIN_RAW,PRECIP_DIAG_30MIN_RAW,DIAG_PRECIP
COSMOS-HARTW-SNOWD_DISTANCE_UNC_30MIN_RAW,SNOWD_DISTANCE_UNC_30MIN_RAW,SNOWD_DISTANCE_UNC
COSMOS-HARTW-SNOWD_SIGNALQUALITY_30MIN_RAW,SNOWD_SIGNALQUALITY_30MIN_RAW,SNOWD_SIGNALQUALITY
COSMOS-HARTW-CTS_MOD_30MIN_RAW,CTS_MOD_30MIN_RAW,CTS
COSMOS-HARTW-CTS_BARE_30MIN_RAW,CTS_BARE_30MIN_RAW,CTS
COSMOS-HARTW-CTS_MOD2_30MIN_RAW,CTS_MOD2_30MIN_RAW,CTS
COSMOS-HARTW-PROFILE_VWC15_30MIN_RAW,PROFILE_VWC15_30MIN_RAW,VWC_SOIL_15
COSMOS-HARTW-PROFILE_SOILEC15_30MIN_RAW,PROFILE_SOILEC15_30MIN_RAW,COND_15
COSMOS-HARTW-PROFILE_VWC40_30MIN_RAW,PROFILE_VWC40_30MIN_RAW,VWC_SOIL_40
COSMOS-HARTW-PROFILE_SOILEC40_30MIN_RAW,PROFILE_SOILEC40_30MIN_RAW,COND_40
COSMOS-HARTW-PROFILE_VWC65_30MIN_RAW,PROFILE_VWC65_30MIN_RAW,VWC_SOIL_65
COSMOS-HARTW-PROFILE_SOILEC65_30MIN_RAW,PROFILE_SOILEC65_30MIN_RAW,COND_65
COSMOS-HARTW-STP_TSOIL50_30MIN_RAW,STP_TSOIL50_30MIN_RAW,TEMP_SOIL_50
COSMOS-HARTW-STP_TSOIL20_30MIN_RAW,STP_TSOIL20_30MIN_RAW,TEMP_SOIL_20
COSMOS-HARTW-STP_TSOIL10_30MIN_RAW,STP_TSOIL10_30MIN_RAW,TEMP_SOIL_10
COSMOS-HARTW-STP_TSOIL5_30MIN_RAW,STP_TSOIL5_30MIN_RAW,TEMP_SOIL_5
COSMOS-HARTW-STP_TSOIL2_30MIN_RAW,STP_TSOIL2_30MIN_RAW,TEMP_SOIL_2
COSMOS-HARTW-G1_30MIN_RAW,G1_30MIN_RAW,HEATFLUX_SOIL
COSMOS-HARTW-G1_STD_30MIN_RAW,G1_STD_30MIN_RAW,HEATFLUX_SOIL
COSMOS-HARTW-G1_MV_30MIN_RAW,G1_MV_30MIN_RAW,HEATFLUX_SOIL
COSMOS-HARTW-G1_CAL_30MIN_RAW,G1_CAL_30MIN_RAW,HEATFLUX_SOIL
COSMOS-HARTW-G2_30MIN_RAW,G2_30MIN_RAW,HEATFLUX_SOIL
COSMOS-HARTW-G2_STD_30MIN_RAW,G2_STD_30MIN_RAW,HEATFLUX_SOIL
COSMOS-HARTW-G2_MV_30MIN_RAW,G2_MV_30MIN_RAW,HEATFLUX_SOIL
COSMOS-HARTW-G2_CAL_30MIN_RAW,G2_CAL_30MIN_RAW,HEATFLUX_SOIL
COSMOS-HARTW-BATTV_30MIN_RAW,BATTV_30MIN_RAW,VOLTAGE
COSMOS-HARTW-SCANS_30MIN_RAW,SCANS_30MIN_RAW,SCANS_METPAK
COSMOS-HARTW-CTS_MOD_DIAG_1_30MIN_RAW,CTS_MOD_DIAG_1_30MIN_RAW,DIAG_CRNS
COSMOS-HARTW-CTS_MOD_DIAG_2_30MIN_RAW,CTS_MOD_DIAG_2_30MIN_RAW,DIAG_CRNS
COSMOS-HARTW-CTS_MOD_DIAG_3_30MIN_RAW,CTS_MOD_DIAG_3_30MIN_RAW,DIAG_CRNS
COSMOS-HARTW-CTS_MOD_DIAG_4_30MIN_RAW,CTS_MOD_DIAG_4_30MIN_RAW,DIAG_CRNS
COSMOS-HARTW-CTS_MOD_DIAG_5_30MIN_RAW,CTS_MOD_DIAG_5_30MIN_RAW,DIAG_CRNS
COSMOS-HARTW-UX_30MIN_RAW,UX_30MIN_RAW,WS
COSMOS-HARTW-UZ_30MIN_RAW,UZ_30MIN_RAW,WS
COSMOS-HARTW-UY_30MIN_RAW,UY_30MIN_RAW,WS
COSMOS-HARTW-STDEV_UX_30MIN_RAW,STDEV_UX_30MIN_RAW,WS
COSMOS-HARTW-STDEV_UY_30MIN_RAW,STDEV_UY_30MIN_RAW,WS
COSMOS-HARTW-STDEV_UZ_30MIN_RAW,STDEV_UZ_30MIN_RAW,WS
COSMOS-HARTW-COV_UX_UY_30MIN_RAW,COV_UX_UY_30MIN_RAW,WS
COSMOS-HARTW-COV_UX_UZ_30MIN_RAW,COV_UX_UZ_30MIN_RAW,WS
COSMOS-HARTW-COV_UY_UZ_30MIN_RAW,COV_UY_UZ_30MIN_RAW,WS
COSMOS-HARTW-SNOWD_DISTANCE_COR_30MIN_RAW,SNOWD_DISTANCE_COR_30MIN_RAW,SNOWD_DISTANCE_COR
COSMOS-HARTW-WS_RES_30MIN_RAW,WS_RES_30MIN_RAW,WS
COSMOS-HARTW-HS_30MIN_RAW,HS_30MIN_RAW,HEATFLUX_SENSIBLE
COSMOS-HARTW-TAU_30MIN_RAW,TAU_30MIN_RAW,FLUX_MOM
COSMOS-HARTW-U_STAR_30MIN_RAW,U_STAR_30MIN_RAW,FRICTIONV
COSMOS-HARTW-TS_30MIN_RAW,TS_30MIN_RAW,TEMP_SONIC
COSMOS-HARTW-STDEV_TS_30MIN_RAW,STDEV_TS_30MIN_RAW,TEMP_SONIC
COSMOS-HARTW-COV_TS_UX_30MIN_RAW,COV_TS_UX_30MIN_RAW,WS
COSMOS-HARTW-COV_TS_UY_30MIN_RAW,COV_TS_UY_30MIN_RAW,WS
COSMOS-HARTW-TNR01C_30MIN_PROCESSED,TNR01C_30MIN_PROCESSED,TEMP_RADIOMETER
COSMOS-HARTW-TS_30MIN_PROCESSED,TS_30MIN_PROCESSED,TEMP_SONIC
COSMOS-HARTW-U_STAR_30MIN_PROCESSED,U_STAR_30MIN_PROCESSED,FRICTIONV
COSMOS-HARTW-UX_30MIN_PROCESSED,UX_30MIN_PROCESSED,WS
COSMOS-HARTW-UZ_30MIN_PROCESSED,UZ_30MIN_PROCESSED,WS
COSMOS-HARTW-UY_30MIN_PROCESSED,UY_30MIN_PROCESSED,WS
COSMOS-HARTW-WD_30MIN_PROCESSED,WD_30MIN_PROCESSED,WD
COSMOS-HARTW-WS_30MIN_PROCESSED,WS_30MIN_PROCESSED,WS
COSMOS-HARTW-WS_RES_30MIN_PROCESSED,WS_RES_30MIN_PROCESSED,WS
COSMOS-HARTW-ALBEDO_30MIN_PROCESSED,ALBEDO_30MIN_PROCESSED,ALBEDO
COSMOS-HARTW-COV_TS_UX_30MIN_PROCESSED,COV_TS_UX_30MIN_PROCESSED,WS
COSMOS-HARTW-COV_TS_UY_30MIN_PROCESSED,COV_TS_UY_30MIN_PROCESSED,WS
COSMOS-HARTW-COV_TS_UZ_30MIN_PROCESSED,COV_TS_UZ_30MIN_PROCESSED,WS
COSMOS-HARTW-COV_UX_UY_30MIN_PROCESSED,COV_UX_UY_30MIN_PROCESSED,WS
COSMOS-HARTW-COV_UX_UZ_30MIN_PROCESSED,COV_UX_UZ_30MIN_PROCESSED,WS
COSMOS-HARTW-COV_UY_UZ_30MIN_PROCESSED,COV_UY_UZ_30MIN_PROCESSED,WS
COSMOS-HARTW-CTS_BARE_30MIN_PROCESSED,CTS_BARE_30MIN_PROCESSED,CTS
COSMOS-HARTW-CTS_MOD_30MIN_PROCESSED,CTS_MOD_30MIN_PROCESSED,CTS
COSMOS-HARTW-CTS_MOD_RH_30MIN_PROCESSED,CTS_MOD_RH_30MIN_PROCESSED,RH
COSMOS-HARTW-CTS_MOD_TEMP_30MIN_PROCESSED,CTS_MOD_TEMP_30MIN_PROCESSED,TEMP_CRNS
COSMOS-HARTW-CTS_MOD_PERIOD_30MIN_PROCESSED,CTS_MOD_PERIOD_30MIN_PROCESSED,MEASURE_PERIOD
COSMOS-HARTW-CTS_MOD2_30MIN_PROCESSED,CTS_MOD2_30MIN_PROCESSED,CTS
COSMOS-HARTW-CTS_MOD2_RH_30MIN_PROCESSED,CTS_MOD2_RH_30MIN_PROCESSED,RH
COSMOS-HARTW-CTS_MOD2_TEMP_30MIN_PROCESSED,CTS_MOD2_TEMP_30MIN_PROCESSED,TEMP_CRNS
COSMOS-HARTW-CTS_MOD2_PERIOD_30MIN_PROCESSED,CTS_MOD2_PERIOD_30MIN_PROCESSED,MEASURE_PERIOD
COSMOS-HARTW-E_SAT_MEAN_30MIN_PROCESSED,E_SAT_MEAN_30MIN_PROCESSED,VAPOUR_P
COSMOS-HARTW-G1_30MIN_PROCESSED,G1_30MIN_PROCESSED,HEATFLUX_SOIL
COSMOS-HARTW-G2_30MIN_PROCESSED,G2_30MIN_PROCESSED,HEATFLUX_SOIL
COSMOS-HARTW-HS_30MIN_PROCESSED,HS_30MIN_PROCESSED,HEATFLUX_SENSIBLE
COSMOS-HARTW-LWIN_30MIN_PROCESSED,LWIN_30MIN_PROCESSED,LWIN
COSMOS-HARTW-LWOUT_30MIN_PROCESSED,LWOUT_30MIN_PROCESSED,LWOUT
COSMOS-HARTW-LWIN_MULT_30MIN_PROCESSED,LWIN_MULT_30MIN_PROCESSED,FACTOR_CALIB
COSMOS-HARTW-LWOUT_MULT_30MIN_PROCESSED,LWOUT_MULT_30MIN_PROCESSED,FACTOR_CALIB
COSMOS-HARTW-MSLP_30MIN_PROCESSED,MSLP_30MIN_PROCESSED,PA
COSMOS-HARTW-PA_30MIN_PROCESSED,PA_30MIN_PROCESSED,PA
COSMOS-HARTW-PE_30MIN_PROCESSED,PE_30MIN_PROCESSED,PE
COSMOS-HARTW-PRECIP_30MIN_PROCESSED,PRECIP_30MIN_PROCESSED,PRECIPITATION
COSMOS-HARTW-PRECIP_RAINE_30MIN_PROCESSED,PRECIP_RAINE_30MIN_PROCESSED,PRECIPITATION
COSMOS-HARTW-PRECIP_TIPPING_30MIN_PROCESSED,PRECIP_TIPPING_30MIN_PROCESSED,PRECIPITATION
COSMOS-HARTW-PRECIP_TIPPING2_30MIN_PROCESSED,PRECIP_TIPPING2_30MIN_PROCESSED,PRECIPITATION
COSMOS-HARTW-PROFILE_VWC15_30MIN_PROCESSED,PROFILE_VWC15_30MIN_PROCESSED,VWC_SOIL_15
COSMOS-HARTW-PROFILE_SOILEC15_30MIN_PROCESSED,PROFILE_SOILEC15_30MIN_PROCESSED,COND_15
COSMOS-HARTW-PROFILE_VWC40_30MIN_PROCESSED,PROFILE_VWC40_30MIN_PROCESSED,VWC_SOIL_40
COSMOS-HARTW-PROFILE_SOILEC40_30MIN_PROCESSED,PROFILE_SOILEC40_30MIN_PROCESSED,COND_40
COSMOS-HARTW-PROFILE_VWC65_30MIN_PROCESSED,PROFILE_VWC65_30MIN_PROCESSED,VWC_SOIL_65
COSMOS-HARTW-PROFILE_SOILEC65_30MIN_PROCESSED,PROFILE_SOILEC65_30MIN_PROCESSED,COND_65
COSMOS-HARTW-Q_30MIN_PROCESSED,Q_30MIN_PROCESSED,Q
COSMOS-HARTW-RHO_A_MEAN_30MIN_PROCESSED,RHO_A_MEAN_30MIN_PROCESSED,AIR_DENSITY
COSMOS-HARTW-RH_30MIN_PROCESSED,RH_30MIN_PROCESSED,RH
COSMOS-HARTW-RN_30MIN_PROCESSED,RN_30MIN_PROCESSED,RN
COSMOS-HARTW-SNOWD_DISTANCE_COR_30MIN_PROCESSED,SNOWD_DISTANCE_COR_30MIN_PROCESSED,SNOWD_DISTANCE_COR
COSMOS-HARTW-SNOWD_DISTANCE_UNC_30MIN_PROCESSED,SNOWD_DISTANCE_UNC_30MIN_PROCESSED,SNOWD_DISTANCE_UNC
COSMOS-HARTW-STP_TSOIL50_30MIN_PROCESSED,STP_TSOIL50_30MIN_PROCESSED,TEMP_SOIL_50
COSMOS-HARTW-STP_TSOIL20_30MIN_PROCESSED,STP_TSOIL20_30MIN_PROCESSED,TEMP_SOIL_20
COSMOS-HARTW-STP_TSOIL10_30MIN_PROCESSED,STP_TSOIL10_30MIN_PROCESSED,TEMP_SOIL_10
COSMOS-HARTW-STP_TSOIL5_30MIN_PROCESSED,STP_TSOIL5_30MIN_PROCESSED,TEMP_SOIL_5
COSMOS-HARTW-STP_TSOIL2_30MIN_PROCESSED,STP_TSOIL2_30MIN_PROCESSED,TEMP_SOIL_2
COSMOS-HARTW-SWIN_30MIN_PROCESSED,SWIN_30MIN_PROCESSED,SWIN
COSMOS-HARTW-SWOUT_30MIN_PROCESSED,SWOUT_30MIN_PROCESSED,SWOUT
COSMOS-HARTW-TA_30MIN_PROCESSED,TA_30MIN_PROCESSED,TEMP_AIR
COSMOS-HARTW-TAU_30MIN_PROCESSED,TAU_30MIN_PROCESSED,FLUX_MOM
COSMOS-HARTW-TDT1_VWC_30MIN_PROCESSED,TDT1_VWC_30MIN_PROCESSED,VWC_SOIL_10
COSMOS-HARTW-TDT1_TSOIL_30MIN_PROCESSED,TDT1_TSOIL_30MIN_PROCESSED,TEMP_SOIL_10
COSMOS-HARTW-TDT1_SOILPERM_30MIN_PROCESSED,TDT1_SOILPERM_30MIN_PROCESSED,PERM_10
COSMOS-HARTW-TDT1_SOILEC_30MIN_PROCESSED,TDT1_SOILEC_30MIN_PROCESSED,COND_10
COSMOS-HARTW-TDT2_VWC_30MIN_PROCESSED,TDT2_VWC_30MIN_PROCESSED,VWC_SOIL_10
COSMOS-HARTW-TDT2_TSOIL_30MIN_PROCESSED,TDT2_TSOIL_30MIN_PROCESSED,TEMP_SOIL_10
COSMOS-HARTW-TDT2_SOILPERM_30MIN_PROCESSED,TDT2_SOILPERM_30MIN_PROCESSED,PERM_10
COSMOS-HARTW-TDT2_SOILEC_30MIN_PROCESSED,TDT2_SOILEC_30MIN_PROCESSED,COND_10
COSMOS-HARTW-WD_1DAY_PROCESSED,WD_1DAY_PROCESSED,WD
COSMOS-HARTW-WS_1DAY_PROCESSED,WS_1DAY_PROCESSED,WS
COSMOS-HARTW-ALBEDO_1DAY_PROCESSED,ALBEDO_1DAY_PROCESSED,ALBEDO
COSMOS-HARTW-ALBEDO_SD_1DAY_PROCESSED,ALBEDO_SD_1DAY_PROCESSED,ALBEDO
COSMOS-HARTW-COSMOS_VWC_1DAY_PROCESSED,COSMOS_VWC_1DAY_PROCESSED,VWC_CRNS
COSMOS-HARTW-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,VWC_CRNS
COSMOS-HARTW-CTS_EST_CRNS_1DAY_PROCESSED,CTS_EST_CRNS_1DAY_PROCESSED,CTS
COSMOS-HARTW-CTS_MOD_CORR_1DAY_PROCESSED,CTS_MOD_CORR_1DAY_PROCESSED,CTS
COSMOS-HARTW-D86_1MIN_1DAY_PROCESSED,D86_1MIN_1DAY_PROCESSED,EFF_DEPTH
COSMOS-HARTW-D86_5M_1DAY_PROCESSED,D86_5M_1DAY_PROCESSED,EFF_DEPTH
COSMOS-HARTW-D86_25M_1DAY_PROCESSED,D86_25M_1DAY_PROCESSED,EFF_DEPTH
COSMOS-HARTW-D86_75M_1DAY_PROCESSED,D86_75M_1DAY_PROCESSED,EFF_DEPTH
COSMOS-HARTW-D86_150M_1DAY_PROCESSED,D86_150M_1DAY_PROCESSED,EFF_DEPTH
COSMOS-HARTW-D86_200M_1DAY_PROCESSED,D86_200M_1DAY_PROCESSED,EFF_DEPTH
COSMOS-HARTW-EFF_DEPTH_1DAY_PROCESSED,EFF_DEPTH_1DAY_PROCESSED,EFF_DEPTH
