TIMESERIES_ID,PRIORITY,START_DATETIME,END_DATETIME,METHOD,WINDOW,MAX_GAP_SIZE
COSMOS-CGARW-PROFILE_SOILEC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-PROFILE_VWC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-PROFILE_SOILEC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-PROFILE_VWC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-PROFILE_SOILEC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-STP_TSOIL50_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-STP_TSOIL20_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-STP_TSOIL10_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-STP_TSOIL5_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-STP_TSOIL2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-G1_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-G2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-HS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-TAU_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-U_STAR_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-TS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CGARW-COSMOS_VWC_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-CGARW-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-CHIMN-RHO_A_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-E_SAT_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT1_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT1_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT1_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT1_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT2_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT2_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT2_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT2_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT3_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT3_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT3_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT3_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT4_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT4_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT4_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT4_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT5_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT5_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT5_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT5_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT6_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT6_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT6_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT6_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT7_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT7_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT7_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT7_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT8_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT8_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT8_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT8_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT9_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT9_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT9_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT9_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT10_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT10_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT10_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TDT10_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-WD_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,4
COSMOS-CHIMN-WS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-PA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-CHIMN-RH_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-CHIMN-SWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-SWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-LWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-LWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TNR01C_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-PROFILE_VWC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-PROFILE_SOILEC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-PROFILE_VWC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-PROFILE_SOILEC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-PROFILE_VWC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-PROFILE_SOILEC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-STP_TSOIL50_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-STP_TSOIL20_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-STP_TSOIL10_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-STP_TSOIL5_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-STP_TSOIL2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-G1_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-G2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-HS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TAU_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-U_STAR_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-TS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHIMN-COSMOS_VWC_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-CHIMN-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-CHOBH-RHO_A_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-E_SAT_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-TDT1_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-TDT1_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-TDT1_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-TDT1_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-TDT2_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-TDT2_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-TDT2_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-TDT2_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-WD_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,4
COSMOS-CHOBH-WS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-PA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-CHOBH-RH_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-TA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-CHOBH-SWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-SWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-LWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-LWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-TNR01C_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-PROFILE_VWC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-PROFILE_SOILEC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-PROFILE_VWC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-PROFILE_SOILEC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-PROFILE_VWC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-PROFILE_SOILEC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-STP_TSOIL50_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-STP_TSOIL20_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-STP_TSOIL10_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-STP_TSOIL5_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-STP_TSOIL2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-G1_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-G2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-HS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-TAU_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-U_STAR_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-TS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CHOBH-COSMOS_VWC_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-CHOBH-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-COCHN-RHO_A_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-E_SAT_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT1_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT1_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT1_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT1_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT2_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT2_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT2_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT2_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT3_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT3_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT3_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT3_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT4_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT4_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT4_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT4_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT5_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT5_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT5_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT5_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT6_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT6_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT6_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT6_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT7_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT7_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT7_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT7_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT8_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT8_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT8_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT8_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT9_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT9_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT9_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT9_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT10_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT10_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT10_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TDT10_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-WD_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,4
COSMOS-COCHN-WS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-PA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-COCHN-RH_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-COCHN-SWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-SWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-LWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-LWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TNR01C_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-PROFILE_VWC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-PROFILE_SOILEC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-PROFILE_VWC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-PROFILE_SOILEC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-PROFILE_VWC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-PROFILE_SOILEC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-STP_TSOIL50_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-STP_TSOIL20_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-STP_TSOIL10_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-STP_TSOIL5_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-STP_TSOIL2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-G1_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-G2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-HS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TAU_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-U_STAR_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-TS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCHN-COSMOS_VWC_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-COCHN-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-COCLP-RHO_A_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-E_SAT_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-TDT1_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-TDT1_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-TDT1_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-TDT1_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-TDT2_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-TDT2_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-TDT2_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-TDT2_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-WD_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,4
COSMOS-COCLP-WS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-PA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-COCLP-RH_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-TA_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,10
COSMOS-COCLP-SWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-SWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-LWIN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-LWOUT_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-TNR01C_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-PROFILE_VWC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-PROFILE_SOILEC15_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-PROFILE_VWC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-PROFILE_SOILEC40_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-PROFILE_VWC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-PROFILE_SOILEC65_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-STP_TSOIL50_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-STP_TSOIL20_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-STP_TSOIL10_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-STP_TSOIL5_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-STP_TSOIL2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-G1_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-G2_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-HS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-TAU_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-U_STAR_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-TS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-COCLP-COSMOS_VWC_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-COCLP-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,1,2013-01-01T00:30:00,,linear_linear,1,8
COSMOS-CRICH-RHO_A_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CRICH-E_SAT_MEAN_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CRICH-TDT1_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CRICH-TDT1_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CRICH-TDT1_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CRICH-TDT1_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CRICH-TDT2_VWC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CRICH-TDT2_TSOIL_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CRICH-TDT2_SOILPERM_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CRICH-TDT2_SOILEC_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
COSMOS-CRICH-WD_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,4
COSMOS-CRICH-WS_30MIN_RAW,1,2013-01-01T00:30:00,,linear_linear,1,6
