FLAG_TS,METHOD_ID,PARAM_ID,PARAM_NUMERIC_VALUE,PARAM_TS_VALUE,PARAM_TIME_VALUE
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-ALIC1-STP_TSOIL5_30MIN_RAW,SPIKE,GT,8,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,RANGE,LT,-10,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,RANGE,GT,50,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-ALIC1-STP_TSOIL2_30MIN_RAW,SPIKE,GT,8,,
COSMOS-ALIC1-G1_30MIN_RAW,RANGE,LT,-150,,
COSMOS-ALIC1-G1_30MIN_RAW,RANGE,GT,300,,
COSMOS-ALIC1-G1_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-G1_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-G1_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-G1_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-G1_30MIN_RAW,HFP_REMOVAL,TIME_GE,,,00:30:00
COSMOS-ALIC1-G1_30MIN_RAW,HFP_REMOVAL,TIME_LE,,,01:00:00
COSMOS-ALIC1-G1_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-ALIC1-G1_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-ALIC1-G1_30MIN_RAW,SPIKE,GT,20,,
COSMOS-ALIC1-G2_30MIN_RAW,RANGE,LT,-150,,
COSMOS-ALIC1-G2_30MIN_RAW,RANGE,GT,300,,
COSMOS-ALIC1-G2_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-G2_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-G2_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-G2_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-G2_30MIN_RAW,HFP_REMOVAL,TIME_GE,,,00:30:00
COSMOS-ALIC1-G2_30MIN_RAW,HFP_REMOVAL,TIME_LE,,,01:00:00
COSMOS-ALIC1-G2_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-ALIC1-G2_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-ALIC1-G2_30MIN_RAW,SPIKE,GT,20,,
COSMOS-ALIC1-UX_30MIN_RAW,RANGE,LT,-30,,
COSMOS-ALIC1-UX_30MIN_RAW,RANGE,GT,30,,
COSMOS-ALIC1-UX_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-UX_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-UX_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-UX_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-UZ_30MIN_RAW,RANGE,LT,-30,,
COSMOS-ALIC1-UZ_30MIN_RAW,RANGE,GT,30,,
COSMOS-ALIC1-UZ_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-UZ_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-UZ_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-UZ_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-UY_30MIN_RAW,RANGE,LT,-30,,
COSMOS-ALIC1-UY_30MIN_RAW,RANGE,GT,30,,
COSMOS-ALIC1-UY_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-UY_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-UY_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-UY_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-COV_UX_UY_30MIN_RAW,RANGE,LT,-90,,
COSMOS-ALIC1-COV_UX_UY_30MIN_RAW,RANGE,GT,110,,
COSMOS-ALIC1-COV_UX_UY_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-COV_UX_UY_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-COV_UX_UY_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-COV_UX_UY_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-COV_UX_UZ_30MIN_RAW,RANGE,LT,-90,,
COSMOS-ALIC1-COV_UX_UZ_30MIN_RAW,RANGE,GT,110,,
COSMOS-ALIC1-COV_UX_UZ_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-COV_UX_UZ_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-COV_UX_UZ_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-COV_UX_UZ_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-COV_UY_UZ_30MIN_RAW,RANGE,LT,-90,,
COSMOS-ALIC1-COV_UY_UZ_30MIN_RAW,RANGE,GT,110,,
COSMOS-ALIC1-COV_UY_UZ_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-COV_UY_UZ_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-COV_UY_UZ_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-COV_UY_UZ_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-SNOWD_DISTANCE_COR_30MIN_RAW,RANGE,LT,0,,
COSMOS-ALIC1-SNOWD_DISTANCE_COR_30MIN_RAW,RANGE,GT,2,,
COSMOS-ALIC1-SNOWD_DISTANCE_COR_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-SNOWD_DISTANCE_COR_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-SNOWD_DISTANCE_COR_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-SNOWD_DISTANCE_COR_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-SNOWD_DISTANCE_COR_30MIN_RAW,SNOWD_SIGNAL,DEP_TS,,SNOWD_SIGNALQUALITY_30MIN_RAW,
COSMOS-ALIC1-SNOWD_DISTANCE_COR_30MIN_RAW,SNOWD_SIGNAL,LT,152,,
COSMOS-ALIC1-SNOWD_DISTANCE_COR_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-ALIC1-SNOWD_DISTANCE_COR_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-ALIC1-WS_RES_30MIN_RAW,RANGE,LT,0,,
COSMOS-ALIC1-WS_RES_30MIN_RAW,RANGE,GT,30,,
COSMOS-ALIC1-WS_RES_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-WS_RES_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-WS_RES_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-WS_RES_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-HS_30MIN_RAW,RANGE,LT,-8000,,
COSMOS-ALIC1-HS_30MIN_RAW,RANGE,GT,8000,,
COSMOS-ALIC1-HS_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-HS_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-HS_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-HS_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-TAU_30MIN_RAW,RANGE,LT,0,,
COSMOS-ALIC1-TAU_30MIN_RAW,RANGE,GT,10,,
COSMOS-ALIC1-TAU_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-TAU_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-TAU_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-TAU_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-U_STAR_30MIN_RAW,RANGE,LT,0,,
COSMOS-ALIC1-U_STAR_30MIN_RAW,RANGE,GT,10,,
COSMOS-ALIC1-U_STAR_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-U_STAR_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-U_STAR_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-U_STAR_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-TS_30MIN_RAW,RANGE,LT,-20,,
COSMOS-ALIC1-TS_30MIN_RAW,RANGE,GT,50,,
COSMOS-ALIC1-TS_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-TS_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-TS_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-TS_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-TS_30MIN_RAW,SPIKE,GT,8,,
COSMOS-ALIC1-COV_TS_UX_30MIN_RAW,RANGE,LT,-30,,
COSMOS-ALIC1-COV_TS_UX_30MIN_RAW,RANGE,GT,25,,
COSMOS-ALIC1-COV_TS_UX_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-COV_TS_UX_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-COV_TS_UX_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-COV_TS_UX_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-ALIC1-COV_TS_UY_30MIN_RAW,RANGE,LT,-30,,
COSMOS-ALIC1-COV_TS_UY_30MIN_RAW,RANGE,GT,25,,
COSMOS-ALIC1-COV_TS_UY_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-ALIC1-COV_TS_UY_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-ALIC1-COV_TS_UY_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-ALIC1-COV_TS_UY_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-PRECIP_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-PRECIP_30MIN_RAW,RANGE,GT,100,,
COSMOS-BALRD-PRECIP_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-PRECIP_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-PRECIP_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-PRECIP_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-PRECIP_30MIN_RAW,PLUVIO_DIAG,DEP_TS,,PRECIP_DIAG_30MIN_RAW,
COSMOS-BALRD-PRECIP_30MIN_RAW,PLUVIO_DIAG,GT,0,,
COSMOS-BALRD-PRECIP_TIPPING_A_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-PRECIP_TIPPING_A_30MIN_RAW,RANGE,GT,100,,
COSMOS-BALRD-PRECIP_TIPPING_A_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-PRECIP_TIPPING_A_30MIN_RAW,BATTERY_V,LT,10855,,
COSMOS-BALRD-PRECIP_TIPPING_B_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-PRECIP_TIPPING_B_30MIN_RAW,RANGE,GT,100,,
COSMOS-BALRD-PRECIP_TIPPING_B_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-PRECIP_TIPPING_B_30MIN_RAW,BATTERY_V,LT,10855,,
COSMOS-BALRD-PRECIP_TIPPING2_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-PRECIP_TIPPING2_30MIN_RAW,RANGE,GT,100,,
COSMOS-BALRD-PRECIP_TIPPING2_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-PRECIP_TIPPING2_30MIN_RAW,BATTERY_V,LT,10855,,
COSMOS-BALRD-COV_TS_UZ_30MIN_RAW,RANGE,LT,-30,,
COSMOS-BALRD-COV_TS_UZ_30MIN_RAW,RANGE,GT,25,,
COSMOS-BALRD-COV_TS_UZ_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-COV_TS_UZ_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-COV_TS_UZ_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-COV_TS_UZ_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-RHO_A_MEAN_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-RHO_A_MEAN_30MIN_RAW,RANGE,GT,5,,
COSMOS-BALRD-RHO_A_MEAN_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-RHO_A_MEAN_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-RHO_A_MEAN_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-RHO_A_MEAN_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-RHO_A_MEAN_30MIN_RAW,SPIKE,GT,0.1,,
COSMOS-BALRD-E_SAT_MEAN_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-E_SAT_MEAN_30MIN_RAW,RANGE,GT,7,,
COSMOS-BALRD-E_SAT_MEAN_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-E_SAT_MEAN_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-E_SAT_MEAN_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-E_SAT_MEAN_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-CTS_MOD_RH_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-CTS_MOD_RH_30MIN_RAW,RANGE,GT,100,,
COSMOS-BALRD-CTS_MOD_RH_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-CTS_MOD_RH_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-CTS_MOD_RH_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-CTS_MOD_RH_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-CTS_MOD_TEMP_30MIN_RAW,RANGE,LT,5,,
COSMOS-BALRD-CTS_MOD_TEMP_30MIN_RAW,RANGE,GT,50,,
COSMOS-BALRD-CTS_MOD_TEMP_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-CTS_MOD_TEMP_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-CTS_MOD_TEMP_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-CTS_MOD_TEMP_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-CTS_MOD2_RH_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-CTS_MOD2_RH_30MIN_RAW,RANGE,GT,100,,
COSMOS-BALRD-CTS_MOD2_RH_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-CTS_MOD2_RH_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-CTS_MOD2_RH_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-CTS_MOD2_RH_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-CTS_MOD2_TEMP_30MIN_RAW,RANGE,LT,5,,
COSMOS-BALRD-CTS_MOD2_TEMP_30MIN_RAW,RANGE,GT,50,,
COSMOS-BALRD-CTS_MOD2_TEMP_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-CTS_MOD2_TEMP_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-CTS_MOD2_TEMP_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-CTS_MOD2_TEMP_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-TDT1_VWC_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-TDT1_VWC_30MIN_RAW,RANGE,GT,100,,
COSMOS-BALRD-TDT1_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-TDT1_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-TDT1_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-TDT1_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-TDT1_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,TDT_TSOIL_10_30MIN_RAW,
COSMOS-BALRD-TDT1_VWC_30MIN_RAW,TDT_TSOIL,LT,1,,
COSMOS-BALRD-TDT1_VWC_30MIN_RAW,SPIKE,GT,8,,
COSMOS-BALRD-TDT1_TSOIL_30MIN_RAW,RANGE,LT,-10,,
COSMOS-BALRD-TDT1_TSOIL_30MIN_RAW,RANGE,GT,50,,
COSMOS-BALRD-TDT1_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-TDT1_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-TDT1_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-TDT1_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-TDT1_TSOIL_30MIN_RAW,SPIKE,GT,8,,
COSMOS-BALRD-TDT1_SOILPERM_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-TDT1_SOILPERM_30MIN_RAW,RANGE,GT,10,,
COSMOS-BALRD-TDT1_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-TDT1_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-TDT1_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-TDT1_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-TDT1_SOILEC_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-TDT1_SOILEC_30MIN_RAW,RANGE,GT,25,,
COSMOS-BALRD-TDT1_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-TDT1_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-TDT1_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-TDT1_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-TDT2_VWC_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-TDT2_VWC_30MIN_RAW,RANGE,GT,100,,
COSMOS-BALRD-TDT2_VWC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-TDT2_VWC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-TDT2_VWC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-TDT2_VWC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-TDT2_VWC_30MIN_RAW,TDT_TSOIL,DEP_TS,,TDT_TSOIL_10_30MIN_RAW,
COSMOS-BALRD-TDT2_VWC_30MIN_RAW,TDT_TSOIL,LT,1,,
COSMOS-BALRD-TDT2_VWC_30MIN_RAW,SPIKE,GT,8,,
COSMOS-BALRD-TDT2_TSOIL_30MIN_RAW,RANGE,LT,-10,,
COSMOS-BALRD-TDT2_TSOIL_30MIN_RAW,RANGE,GT,50,,
COSMOS-BALRD-TDT2_TSOIL_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-TDT2_TSOIL_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-TDT2_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-TDT2_TSOIL_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-TDT2_TSOIL_30MIN_RAW,SPIKE,GT,8,,
COSMOS-BALRD-TDT2_SOILPERM_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-TDT2_SOILPERM_30MIN_RAW,RANGE,GT,10,,
COSMOS-BALRD-TDT2_SOILPERM_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-TDT2_SOILPERM_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-TDT2_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-TDT2_SOILPERM_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-TDT2_SOILEC_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-TDT2_SOILEC_30MIN_RAW,RANGE,GT,25,,
COSMOS-BALRD-TDT2_SOILEC_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-TDT2_SOILEC_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-TDT2_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-TDT2_SOILEC_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-WD_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-WD_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-WD_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-WD_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-WD_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-BALRD-WD_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-BALRD-WS_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-WS_30MIN_RAW,RANGE,GT,30,,
COSMOS-BALRD-WS_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-WS_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-WS_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-WS_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-WS_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-BALRD-WS_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-BALRD-PA_30MIN_RAW,RANGE,LT,800,,
COSMOS-BALRD-PA_30MIN_RAW,RANGE,GT,1200,,
COSMOS-BALRD-PA_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-PA_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-PA_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-PA_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-PA_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-BALRD-PA_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-BALRD-PA_30MIN_RAW,SPIKE,GT,20,,
COSMOS-BALRD-RH_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-RH_30MIN_RAW,RANGE,GT,100,,
COSMOS-BALRD-RH_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-RH_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-RH_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-RH_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-RH_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-BALRD-RH_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-BALRD-TA_30MIN_RAW,RANGE,LT,-35,,
COSMOS-BALRD-TA_30MIN_RAW,RANGE,GT,50,,
COSMOS-BALRD-TA_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-TA_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-TA_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-TA_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-TA_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-BALRD-TA_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-BALRD-TA_30MIN_RAW,SPIKE,GT,8,,
COSMOS-BALRD-SWIN_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-SWIN_30MIN_RAW,RANGE,GT,1200,,
COSMOS-BALRD-SWIN_30MIN_RAW,BATTERY_V,DEP_TS,,BATTV_30MIN_RAW,
COSMOS-BALRD-SWIN_30MIN_RAW,BATTERY_V,LT,10.5,,
COSMOS-BALRD-SWIN_30MIN_RAW,ERROR_CODE,VALUE,7999,,
COSMOS-BALRD-SWIN_30MIN_RAW,ERROR_CODE,VALUE,8999,,
COSMOS-BALRD-SWIN_30MIN_RAW,SAMPLES,DEP_TS,,SCANS_30MIN_RAW,
COSMOS-BALRD-SWIN_30MIN_RAW,SAMPLES,LT,60,,
COSMOS-BALRD-SWOUT_30MIN_RAW,RANGE,LT,0,,
COSMOS-BALRD-SWOUT_30MIN_RAW,RANGE,GT,1200,,
